Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
11.12437,57.68810483,11.97968050,57.68810550,11.97968550,13:16:18.148043,0.00864,0.00000,3.30000,-0.00096,0.00000,0.00015,-0.00045,0.00073,0.11340,-0.19252,0.96508,11.11354,0.00131,0.00004,0.00000,0.65753,0.03698,11.09864,0.45568,0.07413,0.00000,0.00000,A,131618.00
11.13435,57.68810483,11.97968050,57.68810550,11.97968550,13:16:18.158022,0.00843,0.00000,3.30000,-0.00096,0.00000,-0.00046,-0.00045,0.00103,0.11370,-0.19172,0.96173,11.12382,0.00131,0.00004,0.00000,0.65755,0.03698,11.09864,0.45568,0.07413,0.00000,0.00000,A,131618.00
11.14411,57.68810483,11.97968050,57.68810550,11.97968550,13:16:18.167785,0.00801,0.00000,3.30000,-0.00096,0.00000,-0.00046,-0.00289,-0.00111,0.11407,-0.19325,0.96423,11.13387,0.00131,0.00004,0.00000,0.65756,0.03698,11.09864,0.45568,0.07413,0.00000,0.00000,A,131618.00
11.15469,57.68810483,11.97968050,57.68810550,11.97968550,13:16:18.178362,0.00841,0.00000,3.30000,-0.00094,0.00000,0.00336,0.00062,-0.00080,0.11578,-0.19361,0.96087,11.14426,0.00131,0.00004,0.00000,0.65757,0.03698,11.09864,0.45568,0.07413,0.00000,0.00000,A,131618.00
11.16410,57.68810483,11.97968050,57.68810550,11.97968550,13:16:18.187782,0.00763,0.00000,3.30000,-0.00092,0.00000,0.00168,0.00108,0.00103,0.11560,-0.19313,0.96179,11.15458,0.00131,0.00004,0.00000,0.65759,0.03698,11.09864,0.45568,0.07413,0.00000,0.00000,A,131618.00
11.17497,57.68810483,11.97968050,57.68810550,11.97968550,13:16:18.198637,0.00831,0.00000,3.30000,-0.00090,0.00000,0.00168,0.00200,0.00042,0.11462,-0.19331,0.96038,11.16456,0.00131,0.00004,0.00000,0.65760,0.03698,11.09864,0.45568,0.07413,0.00000,0.00000,A,131618.00
11.18465,57.68810483,11.97968050,57.68810550,11.97968550,13:16:18.208323,0.00780,0.00000,3.30000,-0.00093,0.00000,-0.00183,-0.00075,0.00042,0.11425,-0.19337,0.96398,11.17463,0.00131,0.00004,0.00000,0.65761,0.03698,11.09864,0.45568,0.07413,0.00000,0.00000,A,131618.00
11.19551,57.68810483,11.97968050,57.68810550,11.97968550,13:16:18.219184,0.00848,0.00000,3.30000,-0.00094,0.00000,-0.00076,0.00047,-0.00202,0.11413,-0.19349,0.96276,11.18494,0.00131,0.00004,0.00000,0.65763,0.03698,11.09864,0.45568,0.07413,0.00000,0.00000,A,131618.00
11.21016,57.68810483,11.97968050,57.68810567,11.97968550,13:16:18.233824,0.01294,0.00000,3.30000,-0.00093,0.00000,0.00199,-0.00060,0.00057,0.11193,-0.19410,0.96447,11.19498,0.00131,0.00004,0.00000,0.65764,0.03698,11.19551,0.45568,0.09266,1.57080,0.00000,A,131618.10
11.22018,57.68810483,11.97968050,57.68810567,11.97968550,13:16:18.243853,0.00880,0.00000,3.30000,-0.00094,0.00000,-0.00046,-0.00075,0.00424,0.11492,-0.19532,0.96057,11.20919,0.00135,0.00004,0.00000,0.66074,0.04937,11.19551,0.45568,0.09266,1.57080,0.00000,A,131618.10
11.22975,57.68810483,11.97968050,57.68810567,11.97968550,13:16:18.253421,0.00818,0.00000,3.30000,-0.00093,0.00000,0.00214,0.00047,-0.00080,0.11395,-0.19428,0.96319,11.21948,0.00135,0.00004,0.00000,0.66076,0.04937,11.19551,0.45568,0.09266,1.57080,0.00000,A,131618.10
11.23895,57.68810483,11.97968050,57.68810567,11.97968550,13:16:18.262617,0.00721,0.00000,3.30000,-0.00090,0.00000,0.00412,0.00139,-0.00141,0.11529,-0.19489,0.96441,11.22951,0.00135,0.00004,0.00000,0.66077,0.04937,11.19551,0.45568,0.09266,1.57080,0.00000,A,131618.10
11.25107,57.68810483,11.97968050,57.68810567,11.97968550,13:16:18.274744,0.00916,0.00000,3.30000,-0.00092,0.00000,-0.00198,0.00200,0.00012,0.11517,-0.19410,0.96386,11.24065,0.00135,0.00004,0.00000,0.66078,0.04937,11.19551,0.45568,0.09266,1.57080,0.00000,A,131618.10
11.26075,57.68810483,11.97968050,57.68810567,11.97968550,13:16:18.284426,0.00835,0.00000,3.30000,-0.00095,0.00000,-0.00351,-0.00075,0.00118,0.11425,-0.19404,0.96136,11.25027,0.00135,0.00004,0.00000,0.66080,0.04937,11.19551,0.45568,0.09266,1.57080,0.00000,A,131618.10
11.26989,57.68810483,11.97968050,57.68810567,11.97968550,13:16:18.293566,0.00731,0.00000,3.30000,-0.00096,0.00000,0.00107,0.00261,-0.00141,0.11627,-0.19349,0.96386,11.26034,0.00135,0.00004,0.00000,0.66081,0.04937,11.19551,0.45568,0.09266,1.57080,0.00000,A,131618.10
11.28111,57.68810483,11.97968050,57.68810567,11.97968550,13:16:18.304778,0.00836,0.00000,3.30000,-0.00099,0.00000,-0.00244,-0.00029,0.00012,0.11462,-0.19294,0.96166,11.27065,0.00135,0.00004,0.00000,0.66083,0.04937,11.19551,0.45568,0.09266,1.57080,0.00000,A,131618.10
11.29009,57.68810483,11.97968050,57.68810567,11.97968550,13:16:18.313762,0.00717,0.00000,3.30000,-0.00101,0.00000,-0.00046,0.00215,-0.00080,0.11480,-0.19428,0.96301,11.28069,0.00135,0.00004,0.00000,0.66084,0.04937,11.19551,0.45568,0.09266,1.57080,0.00000,A,131618.10
11.30790,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.331566,0.01480,0.00000,3.30000,-0.00101,0.00000,0.00046,-0.00350,0.00042,0.11505,-0.19404,0.96307,11.29100,0.00135,0.00004,0.00000,0.66085,0.04937,11.29009,0.46559,0.09266,0.00000,0.00000,A,131618.20
11.31871,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.342627,0.00964,0.00000,3.30000,-0.00103,0.00000,-0.00137,-0.00152,0.00256,0.11132,-0.19233,0.96191,11.30695,0.00139,0.00004,0.00000,0.66842,0.05346,11.29009,0.46559,0.09266,0.00000,0.00000,A,131618.20
11.32854,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.352216,0.00838,0.00000,3.30000,-0.00101,0.00000,0.00244,0.00352,0.00027,0.11358,-0.19294,0.96478,11.31827,0.00139,0.00004,0.00000,0.66844,0.05346,11.29009,0.46559,0.09266,0.00000,0.00000,A,131618.20
11.33778,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.361446,0.00741,0.00000,3.30000,-0.00100,0.00000,0.00092,0.00169,0.00409,0.11431,-0.19453,0.96252,11.32823,0.00139,0.00004,0.00000,0.66846,0.05346,11.29009,0.46559,0.09266,0.00000,0.00000,A,131618.20
11.34936,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.373034,0.00881,0.00000,3.30000,-0.00101,0.00000,-0.00153,0.00200,0.00057,0.11413,-0.19306,0.96264,11.33850,0.00139,0.00004,0.00000,0.66847,0.05346,11.29009,0.46559,0.09266,0.00000,0.00000,A,131618.20
11.35825,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.381923,0.00751,0.00000,3.30000,-0.00098,0.00000,0.00275,0.00016,-0.00172,0.11389,-0.19459,0.96295,11.34878,0.00139,0.00004,0.00000,0.66849,0.05346,11.29009,0.46559,0.09266,0.00000,0.00000,A,131618.20
11.37000,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.393674,0.00845,0.00000,3.30000,-0.00105,0.00000,-0.00565,-0.00121,0.00042,0.11181,-0.19349,0.96136,11.35946,0.00139,0.00004,0.00000,0.66850,0.05346,11.29009,0.46559,0.09266,0.00000,0.00000,A,131618.20
11.37893,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.402601,0.00720,0.00000,3.30000,-0.00101,0.00000,0.00290,-0.00243,-0.00065,0.11456,-0.19069,0.96417,11.36949,0.00139,0.00004,0.00000,0.66852,0.05346,11.29009,0.46559,0.09266,0.00000,0.00000,A,131618.20
11.38993,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.413598,0.00803,0.00000,3.30000,-0.00102,0.00000,0.00077,-0.00411,0.00195,0.11401,-0.19325,0.96465,11.37993,0.00139,0.00004,0.00000,0.66853,0.05346,11.29009,0.46559,0.09266,0.00000,0.00000,A,131618.20
11.39958,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.423254,0.00735,0.00000,3.30000,-0.00100,0.00000,0.00122,0.00184,0.00271,0.11389,-0.19300,0.96398,11.39000,0.00139,0.00004,0.00000,0.66854,0.05346,11.29009,0.46559,0.09266,0.00000,0.00000,A,131618.20
11.41688,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.440547,0.01448,0.00000,3.30000,-0.00100,0.00000,0.00092,-0.00045,0.00027,0.11633,-0.19465,0.96264,11.40033,0.00139,0.00004,0.00000,0.66856,0.05346,11.39958,0.46559,0.09266,0.00000,0.00000,A,131618.30
11.42605,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.449722,0.00778,0.00000,3.30000,-0.00099,0.00000,0.00061,0.00139,0.00012,0.11157,-0.19276,0.96234,11.41614,0.00139,0.00004,0.00000,0.66857,0.05346,11.39958,0.46559,0.09266,0.00000,0.00000,A,131618.30
11.43581,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.459480,0.00734,0.00000,3.30000,-0.00100,0.00000,-0.00030,0.00337,-0.00263,0.11364,-0.19367,0.96234,11.42623,0.00139,0.00004,0.00000,0.66859,0.05346,11.39958,0.46559,0.09266,0.00000,0.00000,A,131618.30
11.44893,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.472605,0.01027,0.00000,3.30000,-0.00097,0.00000,0.00244,-0.00090,-0.00156,0.11157,-0.19239,0.96136,11.43779,0.00139,0.00004,0.00000,0.66861,0.05346,11.39958,0.46559,0.09266,0.00000,0.00000,A,131618.30
11.45982,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.483502,0.00927,0.00000,3.30000,-0.00095,0.00000,0.00306,0.00016,-0.00233,0.11419,-0.19428,0.96337,11.44941,0.00139,0.00004,0.00000,0.66862,0.05346,11.39958,0.46559,0.09266,0.00000,0.00000,A,131618.30
11.46929,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.492956,0.00813,0.00000,3.30000,-0.00096,0.00000,-0.00107,0.00077,-0.00156,0.11242,-0.19374,0.96404,11.45929,0.00139,0.00004,0.00000,0.66864,0.05346,11.39958,0.46559,0.09266,0.00000,0.00000,A,131618.30
11.47931,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.502978,0.00796,0.00000,3.30000,-0.00099,0.00000,-0.00183,-0.00365,0.00164,0.11425,-0.19435,0.96179,11.46952,0.00139,0.00004,0.00000,0.66865,0.05346,11.39958,0.46559,0.09266,0.00000,0.00000,A,131618.30
11.48977,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.513442,0.00819,0.00000,3.30000,-0.00099,0.00000,-0.00046,-0.00029,-0.00065,0.11315,-0.19550,0.96301,11.47948,0.00139,0.00004,0.00000,0.66867,0.05346,11.39958,0.46559,0.09266,0.00000,0.00000,A,131618.30
11.49930,57.68810483,11.97968050,57.68810567,11.97968567,13:16:18.522970,0.00755,0.00000,3.30000,-0.00099,0.00000,0.00183,-0.00258,0.00103,0.11383,-0.19361,0.96447,11.48983,0.00139,0.00004,0.00000,0.66868,0.05346,11.39958,0.46559,0.09266,0.00000,0.00000,A,131618.30
11.51636,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.540024,0.01444,0.00000,3.30000,-0.00097,0.00000,0.00275,-0.00304,0.00012,0.11364,-0.19142,0.96154,11.49987,0.00139,0.00004,0.00000,0.66870,0.05346,11.49930,0.47549,0.09266,0.00000,0.00000,A,131618.40
11.52804,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.551708,0.00975,0.00000,3.30000,-0.00096,0.00000,0.00168,-0.00121,-0.00080,0.11346,-0.19544,0.96325,11.51619,0.00140,0.00004,0.00000,0.67763,0.05481,11.49930,0.47549,0.09266,0.00000,0.00000,A,131618.40
11.53772,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.561393,0.00849,0.00000,3.30000,-0.00096,0.00000,-0.00091,-0.00213,0.00134,0.11468,-0.19300,0.96160,11.52723,0.00140,0.00004,0.00000,0.67765,0.05481,11.49930,0.47549,0.09266,0.00000,0.00000,A,131618.40
11.54720,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.570871,0.00777,0.00000,3.30000,-0.00098,0.00000,-0.00107,-0.00136,0.00180,0.11370,-0.19148,0.96240,11.53751,0.00140,0.00004,0.00000,0.67767,0.05481,11.49930,0.47549,0.09266,0.00000,0.00000,A,131618.40
11.55909,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.582764,0.00947,0.00000,3.30000,-0.00100,0.00000,-0.00122,0.00276,-0.00065,0.11474,-0.19404,0.96313,11.54753,0.00140,0.00004,0.00000,0.67768,0.05481,11.49930,0.47549,0.09266,0.00000,0.00000,A,131618.40
11.56807,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.591739,0.00778,0.00000,3.30000,-0.00104,0.00000,-0.00351,0.00047,-0.00218,0.11291,-0.19300,0.96356,11.55828,0.00140,0.00004,0.00000,0.67770,0.05481,11.49930,0.47549,0.09266,0.00000,0.00000,A,131618.40
11.57802,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.601696,0.00753,0.00000,3.30000,-0.00105,0.00000,-0.00168,0.00077,0.00332,0.11151,-0.19435,0.96270,11.56835,0.00140,0.00004,0.00000,0.67771,0.05481,11.49930,0.47549,0.09266,0.00000,0.00000,A,131618.40
11.58893,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.612600,0.00825,0.00000,3.30000,-0.00104,0.00000,0.00138,-0.00029,-0.00126,0.11553,-0.19154,0.96349,11.57866,0.00140,0.00004,0.00000,0.67772,0.05481,11.49930,0.47549,0.09266,0.00000,0.00000,A,131618.40
11.59836,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.622034,0.00748,0.00000,3.30000,-0.00101,0.00000,0.00244,0.00093,0.00042,0.11328,-0.19398,0.96508,11.58873,0.00140,0.00004,0.00000,0.67774,0.05481,11.49930,0.47549,0.09266,0.00000,0.00000,A,131618.40
11.61599,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.639655,0.01493,0.00000,3.30000,-0.00099,0.00000,0.00336,-0.00197,0.00042,0.11334,-0.19221,0.96325,11.59903,0.00140,0.00004,0.00000,0.67775,0.05481,11.59836,0.47549,0.09266,0.00000,0.00000,A,131618.50
11.62560,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.649274,0.00844,0.00000,3.30000,-0.00098,0.00000,0.00199,0.00215,-0.00172,0.11547,-0.19428,0.96307,11.61508,0.00140,0.00004,0.00000,0.67777,0.05481,11.59836,0.47549,0.09266,0.00000,0.00000,A,131618.50
11.63500,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.658682,0.00764,0.00000,3.30000,-0.00096,0.00000,0.00214,-0.00274,0.00180,0.11114,-0.19471,0.96282,11.62513,0.00140,0.00004,0.00000,0.67779,0.05481,11.59836,0.47549,0.09266,0.00000,0.00000,A,131618.50
11.64606,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.669735,0.00852,0.00000,3.30000,-0.00095,0.00000,0.00061,0.00169,0.00149,0.11163,-0.19233,0.96337,11.63544,0.00140,0.00004,0.00000,0.67780,0.05481,11.59836,0.47549,0.09266,0.00000,0.00000,A,131618.50
11.65505,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.678723,0.00731,0.00000,3.30000,-0.00096,0.00000,-0.00030,-0.00289,0.00210,0.11468,-0.19355,0.96465,11.64550,0.00140,0.00004,0.00000,0.67782,0.05481,11.59836,0.47549,0.09266,0.00000,0.00000,A,131618.50
11.66669,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.690363,0.00879,0.00000,3.30000,-0.00099,0.00000,-0.00229,-0.00106,0.00302,0.11328,-0.19343,0.96471,11.65595,0.00140,0.00004,0.00000,0.67783,0.05481,11.59836,0.47549,0.09266,0.00000,0.00000,A,131618.50
11.67575,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.699429,0.00767,0.00000,3.30000,-0.00096,0.00000,0.00290,-0.00213,-0.00279,0.11566,-0.19416,0.96142,11.66585,0.00140,0.00004,0.00000,0.67785,0.05481,11.59836,0.47549,0.09266,0.00000,0.00000,A,131618.50
11.68666,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.710338,0.00840,0.00000,3.30000,-0.00095,0.00000,0.00138,-0.00060,-0.00080,0.11352,-0.19245,0.96270,11.67622,0.00140,0.00004,0.00000,0.67786,0.05481,11.59836,0.47549,0.09266,0.00000,0.00000,A,131618.50
11.69590,57.68810483,11.97968050,57.68810567,11.97968583,13:16:18.719572,0.00744,0.00000,3.30000,-0.00097,0.00000,-0.00153,-0.00182,0.00210,0.11395,-0.19245,0.96557,11.68624,0.00140,0.00004,0.00000,0.67788,0.05481,11.59836,0.47549,0.09266,0.00000,0.00000,A,131618.50
11.71267,57.68810483,11.97968050,57.68810567,11.97968600,13:16:18.736329,0.01403,0.00000,3.30000,-0.00098,0.00000,-0.00183,0.00276,0.00073,0.11450,-0.19099,0.96075,11.69653,0.00140,0.00004,0.00000,0.67789,0.05481,11.69590,0.48540,0.09266,0.00000,0.00000,A,131618.60
11.72434,57.68810483,11.97968050,57.68810567,11.97968600,13:16:18.748013,0.00960,0.00000,3.30000,-0.00097,0.00000,0.00092,-0.00243,-0.00004,0.11444,-0.19544,0.96221,11.71265,0.00142,0.00004,0.00000,0.68729,0.05526,11.69590,0.48540,0.09266,0.00000,0.00000,A,131618.60
11.73372,57.68810483,11.97968050,57.68810567,11.97968600,13:16:18.757390,0.00818,0.00000,3.30000,-0.00099,0.00000,-0.00275,-0.00136,-0.00355,0.11383,-0.19221,0.96264,11.72342,0.00142,0.00004,0.00000,0.68731,0.05526,11.69590,0.48540,0.09266,0.00000,0.00000,A,131618.60
11.74303,57.68810483,11.97968050,57.68810567,11.97968600,13:16:18.766705,0.00730,0.00000,3.30000,-0.00101,0.00000,-0.00091,0.00352,-0.00050,0.11376,-0.19514,0.96392,11.73349,0.00142,0.00004,0.00000,0.68732,0.05526,11.69590,0.48540,0.09266,0.00000,0.00000,A,131618.60
11.75444,57.68810483,11.97968050,57.68810567,11.97968600,13:16:18.778107,0.00852,0.00000,3.30000,-0.00102,0.00000,0.00000,-0.00213,0.00164,0.11401,-0.19386,0.96112,11.74380,0.00142,0.00004,0.00000,0.68734,0.05526,11.69590,0.48540,0.09266,0.00000,0.00000,A,131618.60
11.76476,57.68810483,11.97968050,57.68810567,11.97968600,13:16:18.788431,0.00866,0.00000,3.30000,-0.00100,0.00000,0.00183,0.00062,0.00012,0.11401,-0.19435,0.96356,11.75386,0.00142,0.00004,0.00000,0.68735,0.05526,11.69590,0.48540,0.09266,0.00000,0.00000,A,131618.60
11.77460,57.68810483,11.97968050,57.68810567,11.97968600,13:16:18.798268,0.00832,0.00000,3.30000,-0.00098,0.00000,0.00275,-0.00228,0.00256,0.11529,-0.19245,0.96325,11.76416,0.00142,0.00004,0.00000,0.68737,0.05526,11.69590,0.48540,0.09266,0.00000,0.00000,A,131618.60
11.78381,57.68810483,11.97968050,57.68810567,11.97968600,13:16:18.807482,0.00734,0.00000,3.30000,-0.00097,0.00000,0.00183,-0.00243,0.00149,0.11370,-0.19197,0.96258,11.77423,0.00142,0.00004,0.00000,0.68738,0.05526,11.69590,0.48540,0.09266,0.00000,0.00000,A,131618.60
11.79520,57.68810483,11.97968050,57.68810567,11.97968600,13:16:18.818869,0.00855,0.00000,3.30000,-0.00100,0.00000,-0.00321,-0.00075,-0.00126,0.11480,-0.19209,0.96282,11.78456,0.00142,0.00004,0.00000,0.68740,0.05526,11.69590,0.48540,0.09266,0.00000,0.00000,A,131618.60
11.80999,57.68810483,11.97968050,57.68810567,11.97968617,13:16:18.833671,0.01315,0.00000,3.30000,-0.00099,0.00000,0.00183,-0.00136,0.00073,0.11279,-0.19264,0.96246,11.79461,0.00142,0.00004,0.00000,0.68741,0.05526,11.79520,0.49531,0.09266,0.00000,0.00000,A,131618.70
11.82006,57.68810483,11.97968050,57.68810567,11.97968617,13:16:18.843736,0.00887,0.00000,3.30000,-0.00102,0.00000,-0.00214,0.00077,-0.00126,0.11383,-0.19142,0.96484,11.80903,0.00143,0.00004,0.00000,0.69705,0.05540,11.79520,0.49531,0.09266,0.00000,0.00000,A,131618.70
11.82851,57.68810483,11.97968050,57.68810567,11.97968617,13:16:18.852185,0.00725,0.00000,3.30000,-0.00101,0.00000,0.00168,0.00139,-0.00309,0.11126,-0.19282,0.96264,11.81908,0.00143,0.00004,0.00000,0.69707,0.05540,11.79520,0.49531,0.09266,0.00000,0.00000,A,131618.70
11.83977,57.68810483,11.97968050,57.68810567,11.97968617,13:16:18.863443,0.00826,0.00000,3.30000,-0.00101,0.00000,0.00061,0.00001,0.00149,0.11102,-0.19148,0.96087,11.82943,0.00143,0.00004,0.00000,0.69709,0.05540,11.79520,0.49531,0.09266,0.00000,0.00000,A,131618.70
11.84908,57.68810483,11.97968050,57.68810567,11.97968617,13:16:18.872752,0.00740,0.00000,3.30000,-0.00102,0.00000,-0.00122,-0.00121,0.00271,0.11376,-0.19386,0.96081,11.83945,0.00143,0.00004,0.00000,0.69710,0.05540,11.79520,0.49531,0.09266,0.00000,0.00000,A,131618.70
11.86007,57.68810483,11.97968050,57.68810567,11.97968617,13:16:18.883741,0.00822,0.00000,3.30000,-0.00102,0.00000,0.00046,-0.00090,0.00332,0.11486,-0.19184,0.96142,11.84978,0.00143,0.00004,0.00000,0.69711,0.05540,11.79520,0.49531,0.09266,0.00000,0.00000,A,131618.70
11.87003,57.68810483,11.97968050,57.68810567,11.97968617,13:16:18.893707,0.00801,0.00000,3.30000,-0.00102,0.00000,-0.00030,0.00093,0.00042,0.11389,-0.19209,0.96490,11.86012,0.00143,0.00004,0.00000,0.69713,0.05540,11.79520,0.49531,0.09266,0.00000,0.00000,A,131618.70
11.88058,57.68810483,11.97968050,57.68810567,11.97968617,13:16:18.904257,0.00839,0.00000,3.30000,-0.00101,0.00000,-0.00061,-0.00671,-0.00019,0.11730,-0.19386,0.96026,11.87011,0.00143,0.00004,0.00000,0.69714,0.05540,11.79520,0.49531,0.09266,0.00000,0.00000,A,131618.70
11.88981,57.68810483,11.97968050,57.68810567,11.97968617,13:16:18.913487,0.00745,0.00000,3.30000,-0.00101,0.00000,0.00092,-0.00029,0.00286,0.11529,-0.19294,0.96435,11.88012,0.00143,0.00004,0.00000,0.69716,0.05540,11.79520,0.49531,0.09266,0.00000,0.00000,A,131618.70
11.90754,57.68810483,11.97968050,57.68810567,11.97968617,13:16:18.931205,0.01501,0.00000,3.30000,-0.00104,0.00000,-0.00214,-0.00350,0.00103,0.11517,-0.19569,0.96240,11.89044,0.00143,0.00004,0.00000,0.69717,0.05540,11.88981,0.49531,0.09266,0.00000,0.00000,A,131618.80
11.91743,57.68810483,11.97968050,57.68810567,11.97968617,13:16:18.941120,0.00872,0.00000,3.30000,-0.00102,0.00000,0.00275,0.00047,-0.00202,0.11541,-0.19483,0.96520,11.90660,0.00143,0.00004,0.00000,0.69719,0.05540,11.88981,0.49531,0.09266,0.00000,0.00000,A,131618.80
11.92642,57.68810483,11.97968050,57.68810567,11.97968617,13:16:18.950089,0.00751,0.00000,3.30000,-0.00101,0.00000,0.00031,-0.00136,-0.00050,0.11566,-0.19154,0.96130,11.91667,0.00143,0.00004,0.00000,0.69721,0.05540,11.88981,0.49531,0.09266,0.00000,0.00000,A,131618.80
11.93742,57.68810483,11.97968050,57.68810567,11.97968617,13:16:18.961092,0.00834,0.00000,3.30000,-0.00098,0.00000,0.00275,0.00245,0.00271,0.11529,-0.19569,0.96417,11.92699,0.00143,0.00004,0.00000,0.69723,0.05540,11.88981,0.49531,0.09266,0.00000,0.00000,A,131618.80
11.94679,57.68810483,11.97968050,57.68810567,11.97968617,13:16:18.970457,0.00751,0.00000,3.30000,-0.00101,0.00000,-0.00244,-0.00381,0.00073,0.11425,-0.19282,0.96209,11.93704,0.00143,0.00004,0.00000,0.69724,0.05540,11.88981,0.49531,0.09266,0.00000,0.00000,A,131618.80
11.95767,57.68810483,11.97968050,57.68810567,11.97968617,13:16:18.981346,0.00821,0.00000,3.30000,-0.00102,0.00000,-0.00061,0.00077,0.00317,0.11468,-0.19355,0.96356,11.94737,0.00143,0.00004,0.00000,0.69725,0.05540,11.88981,0.49531,0.09266,0.00000,0.00000,A,131618.80
11.96842,57.68810483,11.97968050,57.68810567,11.97968617,13:16:18.992111,0.00876,0.00000,3.30000,-0.00102,0.00000,0.00092,0.00108,-0.00065,0.11334,-0.19264,0.96478,11.95825,0.00143,0.00004,0.00000,0.69727,0.05540,11.88981,0.49531,0.09266,0.00000,0.00000,A,131618.80
11.97779,57.68810483,11.97968050,57.68810567,11.97968617,13:16:19.001459,0.00808,0.00000,3.30000,-0.00106,0.00000,-0.00504,0.00139,0.00195,0.11560,-0.19459,0.96246,11.96805,0.00143,0.00004,0.00000,0.69729,0.05540,11.88981,0.49531,0.09266,0.00000,0.00000,A,131618.80
11.98854,57.68810483,11.97968050,57.68810567,11.97968617,13:16:19.012215,0.00865,0.00000,3.30000,-0.00108,0.00000,-0.00168,0.00123,-0.00080,0.11126,-0.19416,0.96209,11.97791,0.00143,0.00004,0.00000,0.69730,0.05540,11.88981,0.49531,0.09266,0.00000,0.00000,A,131618.80
11.99734,57.68810483,11.97968050,57.68810567,11.97968617,13:16:19.021009,0.00726,0.00000,3.30000,-0.00107,0.00000,0.00092,0.00184,0.00103,0.11273,-0.19245,0.96258,11.98792,0.00143,0.00004,0.00000,0.69731,0.05540,11.88981,0.49531,0.09266,0.00000,0.00000,A,131618.80
12.01456,57.68810483,11.97968050,57.68810567,11.97968617,13:16:19.038229,0.01432,0.00000,3.30000,-0.00109,0.00000,-0.00229,0.00016,-0.00080,0.11322,-0.19380,0.96295,11.99829,0.00143,0.00004,0.00000,0.69733,0.05540,11.99734,0.49531,0.09266,0.00000,0.00000,A,131618.90
12.02488,57.68810483,11.97968050,57.68810567,11.97968617,13:16:19.048553,0.00914,0.00000,3.30000,-0.00108,0.00000,0.00138,-0.00304,0.00149,0.11346,-0.19319,0.96404,12.01409,0.00143,0.00004,0.00000,0.69734,0.05540,11.99734,0.49531,0.09266,0.00000,0.00000,A,131618.90
12.03410,57.68810483,11.97968050,57.68810567,11.97968617,13:16:19.058214,0.00802,0.00000,3.30000,-0.00107,0.00000,0.00138,0.00200,0.00271,0.11291,-0.19416,0.96240,12.02397,0.00143,0.00004,0.00000,0.69737,0.05540,11.99734,0.49531,0.09266,0.00000,0.00000,A,131618.90
12.04395,57.68810483,11.97968050,57.68810567,11.97968617,13:16:19.067627,0.00768,0.00000,3.30000,-0.00109,0.00000,-0.00198,0.00032,0.00057,0.11474,-0.19319,0.96404,12.03419,0.00143,0.00004,0.00000,0.69738,0.05540,11.99734,0.49531,0.09266,0.00000,0.00000,A,131618.90
12.05497,57.68810483,11.97968050,57.68810567,11.97968617,13:16:19.078648,0.00851,0.00000,3.30000,-0.00107,0.00000,0.00199,0.00154,-0.00202,0.11456,-0.19471,0.96447,12.04437,0.00143,0.00004,0.00000,0.69739,0.05540,11.99734,0.49531,0.09266,0.00000,0.00000,A,131618.90
